
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User_Name,User_img,User_url,Challange_Name,Programming_Lang,Sol_Code,User_Score,User's_Comments,User_Gender
2468,2468,2468,2468,2468,Jdeveloper1,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jdeveloper1.jpg,/profile/Jdeveloper1,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle:true
    }
  }

  handleClick(e) {
    e.preventDefault();
    this.setState({
      toggle:!this.state.toggle
    })
  }

  render() {
    return (
      <button onClick={e => this.handleClick(e)} >{this.state.toggle ? ""ON"":""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,1,
2469,2469,2469,2469,2469,temprefresh,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/temprefresh.jpg,/profile/temprefresh,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = { toggleOnOff: false}
  }

  handleClick() {
    // todo
    let onOff = this.state.toggleOnOff
    this.setState({toggleOnOff: !onOff})
  }

  render() {
    return (
      <button onClick={(evt) => this.handleClick(evt)}>
      {this.state.toggleOnOff ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2470,2470,2470,2470,2470,BLing88,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/BLing88.jpg,/profile/BLing88,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    
  }
  state=  {
    on: true
  }
  

  handleClick = () => {
    this.setState(state => ({on: !state.on}))
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.on ? 'ON': 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2471,2471,2471,2471,2471,Kaiola,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Kaiola.jpg,/profile/Kaiola,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {butt:'ON'}
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
   let newStat = this.state.butt === 'ON' ? 'OFF' : 'ON';
   this.setState({butt: newStat});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.butt}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2472,2472,2472,2472,2472,AntonyM97,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/AntonyM97.jpg,/profile/AntonyM97,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle: false
    }
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState({ toggle: !this.state.toggle })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.toggle === true ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2473,2473,2473,2473,2473,nsharma1396,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/nsharma1396.jpg,/profile/nsharma1396,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {

  constructor(props) {
    super(props);
    this.state = {
      isActive: false
    }
  }

  handleClick = () => {
    this.setState(prevState => ({
      isActive: !prevState.isActive
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.isActive ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2474,2474,2474,2474,2474,saeedafroozi,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/saeedafroozi.jpg,/profile/saeedafroozi,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state={
      status:'ON',
    }
  }

  handleClick=() =>{
    if(this.state.status === 'OFF')
      this.setState({status:'ON'});
    else {
            this.setState({status:'OFF'});
    }
    // todo
  }

  render() {
    return (
      <button onClick={this.handleClick} >{this.state.status}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2475,2475,2475,2475,2475,araspro,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/araspro.jpg,/profile/araspro,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      buttonOn: false
    };
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState({buttonOn: !this.state.buttonOn});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.buttonOn?'ON':'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2476,2476,2476,2476,2476,xsshn07,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/xsshn07.jpg,/profile/xsshn07,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {

  constructor(props) {
    super(props);
    this.state={text: ""ON""};
    this.handleClick=this.handleClick.bind(this);
  }

handleClick() {
    if (this.state.text === ""ON""){
      this.setState({text:""OFF""})
    }
    else{
      this.setState({text:""ON""})
    }
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.text}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2477,2477,2477,2477,2477,jazzyredface,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/jazzyredface.jpg,/profile/jazzyredface,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  
  constructor(props) {
    super(props);
    this.state = { isOpened: true };
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    // todo
    this.setState({ isOpened: !this.state.isOpened });
  }

  render() {
    const buttonText = this.state.isOpened ? 'ON' : 'OFF';
    return (
      <button onClick={this.handleClick}>{buttonText}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2478,2478,2478,2478,2478,nickstrad,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/nickstrad.jpg,/profile/nickstrad,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      on: true
    }
  }

  handleClick = () => {
    this.setState({ on: !this.state.on })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.on ? ""ON"" : ""OFF"" }</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2479,2479,2479,2479,2479,Ostadius,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Ostadius.jpg,/profile/Ostadius,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggleOn: true
    };
  }

  handleClick() {
    // todo
    
    
    
  }

  render() {
    return (
      
      <button onClick={ () => this.setState({toggleOn: !this.state.toggleOn})}>{this.state.toggleOn ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2480,2480,2480,2480,2480,Jhocevar,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jhocevar.jpg,/profile/Jhocevar,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      text: ""OFF""
    }
  }

  handleClick = () => {
    let text = this.state.text;
    if (text === ""ON"")
      text = ""OFF"";
    else
      text = ""ON"";
    this.setState({text});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.text}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2481,2481,2481,2481,2481,benjamintkomme,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/benjamintkomme.jpg,/profile/benjamintkomme,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      on: true
    }
  }

  handleClick = () => {
      this.setState({
        ...this.state,
        on: !this.state.on
      })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{ this.state.on ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2482,2482,2482,2482,2482,rachfuerst,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/rachfuerst.jpg,/profile/rachfuerst,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      statusOn: true
    }
  }

  handleClick = () => {
    // todo
    this.setState({
        statusOn: !this.state.statusOn
      })

  }

  render() {
    return (this.state.statusOn === true ? <button onClick={this.handleClick}>ON</button> : <button onClick={this.handleClick}>Off</button>)
  
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2483,2483,2483,2483,2483,lalitha0998,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/lalitha0998.jpg,/profile/lalitha0998,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state={
      buttonText:'ON'
    }
  }

  handleClick=()=> {
    if(this.state.buttonText==='ON'){
      this.setState({buttonText:'OFF'})
    }
    else{
      this.setState({buttonText:'ON'})
    }
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.buttonText}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2484,2484,2484,2484,2484,dumbquestionman,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/dumbquestionman.jpg,/profile/dumbquestionman,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      buttonText: ""ON"",
    }
  }

  handleClick = () => {
    console.log(this.state)
    this.setState({
      buttonText: this.state.buttonText === ""ON"" ? ""OFF"" : ""ON"",
    })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.buttonText}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2485,2485,2485,2485,2485,landon1234,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/landon1234.jpg,/profile/landon1234,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      status: 'ON'
    }
  }

  handleClick= () => {
    this.setState(state => ({
      status: state.status === 'ON' ? 'OFF' : 'ON'
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.status}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2486,2486,2486,2486,2486,Lemos97,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Lemos97.jpg,/profile/Lemos97,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggled: false
    }
  }

  handleClick() {
    // todo
    this.setState({
      toggled: !this.state.toggled
    })
  }

  render() {
    const {toggled} = this.state;
    return (
      <button onClick={() => this.handleClick()}>{toggled ? ""OFF"" : ""ON""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Female
2487,2487,2487,2487,2487,mega0319,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/mega0319.jpg,/profile/mega0319,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      toggle: true
    }
  }

  handleClick = () => {
    this.setState({ toggle: !this.state.toggle })
  }

  determineToggleText = () => {
    return this.state.toggle ? 'ON' : 'OFF'
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.determineToggleText()}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Female
2488,2488,2488,2488,2488,truongphuc552001,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/truongphuc552001.jpg,/profile/truongphuc552001,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state={
        status:""ON""
    }
  }

  handleClick() {
    this.setState({status:""OFF""})
  }

  render() {
    return (
      <button onClick={this.handleClick.bind(this)}>{this.state.status}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2489,2489,2489,2489,2489,1995sd,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/1995sd.jpg,/profile/1995sd,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {isOn: true};
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState( state => ({
      isOn: !state.isOn
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>
        {this.state.isOn ? 'ON' : 'OFF'}
      </button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2490,2490,2490,2490,2490,Jethet,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jethet.jpg,/profile/Jethet,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
    buttonToggle: 'ON'
    }
  }


  handleClick = event => {
    if (this.state.buttonToggle ==='ON'){
    this.setState({buttonToggle: 'OFF'})
    }
    else {
      this.setState({buttonToggle: 'ON'})
    }
  }

  render() {
    return (
      <button onClick = {this.handleClick}>{this.state.buttonToggle}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Female
2491,2491,2491,2491,2491,Herman1990,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Herman1990.jpg,/profile/Herman1990,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      isToggleOn: true
    }
  }

  handleClick() {
    this.setState(state => ({
      isToggleOn: !state.isToggleOn
    }))
  }

  render() {
    return (
      <button onClick={() => this.handleClick()}>{this.state.isToggleOn ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2492,2492,2492,2492,2492,petritH,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/petritH.jpg,/profile/petritH,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle: true
    }
  }

  handleClick = e => {
    e.preventDefault();
    this.setState({ toggle: !this.state.toggle });
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.toggle ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2493,2493,2493,2493,2493,toonpanupong,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/toonpanupong.jpg,/profile/toonpanupong,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      isButtonOn: false
    }
  }

  handleClick() {
    this.setState(prevState => ({
      isButtonOn: !prevState.isButtonOn
    }))
  }

  render() {
    const { isButtonOn } = this.state;
    return (
      <button onClick={() => this.handleClick()}>{isButtonOn ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2494,2494,2494,2494,2494,userkmdk3jj5,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/userkmdk3jj5.jpg,/profile/userkmdk3jj5,React Button Toggle,PHP,"import React, { useState } from 'react';
import ReactDOM from 'react-dom';

const Toggle = () => {
  const [isOn, setIsOn] = useState(true);

  return (
    <button onClick={() => setIsOn(!isOn)}>{ isOn ? 'ON' : 'OFF' }</button>
  );
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2495,2495,2495,2495,2495,marcosbreve,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/marcosbreve.jpg,/profile/marcosbreve,React Button Toggle,PHP,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = { toggled: true  }
  }

  handleClick() {
    // todo
    this.setState({toggled: !this.state.toggled})
  }

  render() {
    return (
      <button onClick={()=> this.handleClick()}>{this.state.toggled ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,-1,Male
2496,2496,2496,2496,2496,anyalitvinova,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/anyalitvinova.jpg,/profile/anyalitvinova,React Button Toggle,Python3,"import React, { useState } from 'react';
import ReactDOM from 'react-dom';

const Toggle = () => {
  const [on, setOn] = useState(true);

  return (
    <button onClick={() => setOn(!on)}>{ on ? 'ON' : 'OFF' }</button>
  );
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,27,Female
2497,2497,2497,2497,2497,aldrin,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/aldrin.jpg,/profile/aldrin,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state ={text : ""ON""}
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    let text = this.state.text === ""ON"" ? ""OFF"" : ""ON;""
    this.setState({text :text })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.text}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,1,
2498,2498,2498,2498,2498,Jdeveloper1,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jdeveloper1.jpg,/profile/Jdeveloper1,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle:true
    }
  }

  handleClick(e) {
    e.preventDefault();
    this.setState({
      toggle:!this.state.toggle
    })
  }

  render() {
    return (
      <button onClick={e => this.handleClick(e)} >{this.state.toggle ? ""ON"":""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,1,
2499,2499,2499,2499,2499,temprefresh,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/temprefresh.jpg,/profile/temprefresh,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = { toggleOnOff: false}
  }

  handleClick() {
    // todo
    let onOff = this.state.toggleOnOff
    this.setState({toggleOnOff: !onOff})
  }

  render() {
    return (
      <button onClick={(evt) => this.handleClick(evt)}>
      {this.state.toggleOnOff ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2500,2500,2500,2500,2500,BLing88,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/BLing88.jpg,/profile/BLing88,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    
  }
  state=  {
    on: true
  }
  

  handleClick = () => {
    this.setState(state => ({on: !state.on}))
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.on ? 'ON': 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2501,2501,2501,2501,2501,Kaiola,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Kaiola.jpg,/profile/Kaiola,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {butt:'ON'}
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
   let newStat = this.state.butt === 'ON' ? 'OFF' : 'ON';
   this.setState({butt: newStat});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.butt}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2502,2502,2502,2502,2502,AntonyM97,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/AntonyM97.jpg,/profile/AntonyM97,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggle: false
    }
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState({ toggle: !this.state.toggle })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.toggle === true ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2503,2503,2503,2503,2503,nsharma1396,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/nsharma1396.jpg,/profile/nsharma1396,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {

  constructor(props) {
    super(props);
    this.state = {
      isActive: false
    }
  }

  handleClick = () => {
    this.setState(prevState => ({
      isActive: !prevState.isActive
    }));
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.isActive ? ""ON"" : ""OFF""}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2504,2504,2504,2504,2504,saeedafroozi,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/saeedafroozi.jpg,/profile/saeedafroozi,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state={
      status:'ON',
    }
  }

  handleClick=() =>{
    if(this.state.status === 'OFF')
      this.setState({status:'ON'});
    else {
            this.setState({status:'OFF'});
    }
    // todo
  }

  render() {
    return (
      <button onClick={this.handleClick} >{this.state.status}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2505,2505,2505,2505,2505,araspro,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/araspro.jpg,/profile/araspro,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      buttonOn: false
    };
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    this.setState({buttonOn: !this.state.buttonOn});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.buttonOn?'ON':'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2506,2506,2506,2506,2506,xsshn07,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/xsshn07.jpg,/profile/xsshn07,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {

  constructor(props) {
    super(props);
    this.state={text: ""ON""};
    this.handleClick=this.handleClick.bind(this);
  }

handleClick() {
    if (this.state.text === ""ON""){
      this.setState({text:""OFF""})
    }
    else{
      this.setState({text:""ON""})
    }
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.text}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2507,2507,2507,2507,2507,jazzyredface,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/jazzyredface.jpg,/profile/jazzyredface,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  
  constructor(props) {
    super(props);
    this.state = { isOpened: true };
    this.handleClick = this.handleClick.bind(this);
  }

  handleClick() {
    // todo
    this.setState({ isOpened: !this.state.isOpened });
  }

  render() {
    const buttonText = this.state.isOpened ? 'ON' : 'OFF';
    return (
      <button onClick={this.handleClick}>{buttonText}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2508,2508,2508,2508,2508,nickstrad,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/nickstrad.jpg,/profile/nickstrad,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);

    this.state = {
      on: true
    }
  }

  handleClick = () => {
    this.setState({ on: !this.state.on })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.on ? ""ON"" : ""OFF"" }</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2509,2509,2509,2509,2509,Ostadius,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Ostadius.jpg,/profile/Ostadius,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      toggleOn: true
    };
  }

  handleClick() {
    // todo
    
    
    
  }

  render() {
    return (
      
      <button onClick={ () => this.setState({toggleOn: !this.state.toggleOn})}>{this.state.toggleOn ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2510,2510,2510,2510,2510,Jhocevar,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/Jhocevar.jpg,/profile/Jhocevar,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      text: ""OFF""
    }
  }

  handleClick = () => {
    let text = this.state.text;
    if (text === ""ON"")
      text = ""OFF"";
    else
      text = ""ON"";
    this.setState({text});
  }

  render() {
    return (
      <button onClick={this.handleClick}>{this.state.text}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
2511,2511,2511,2511,2511,benjamintkomme,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/benjamintkomme.jpg,/profile/benjamintkomme,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      on: true
    }
  }

  handleClick = () => {
      this.setState({
        ...this.state,
        on: !this.state.on
      })
  }

  render() {
    return (
      <button onClick={this.handleClick}>{ this.state.on ? 'ON' : 'OFF'}</button>
    );
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,Male
2512,2512,2512,2512,2512,rachfuerst,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/rachfuerst.jpg,/profile/rachfuerst,React Button Toggle,Python3,"import React from 'react';
import ReactDOM from 'react-dom';

class Toggle extends React.Component {
  constructor(props) {
    super(props);
    this.state = {
      statusOn: true
    }
  }

  handleClick = () => {
    // todo
    this.setState({
        statusOn: !this.state.statusOn
      })

  }

  render() {
    return (this.state.statusOn === true ? <button onClick={this.handleClick}>ON</button> : <button onClick={this.handleClick}>Off</button>)
  
  }
}

ReactDOM.render(
  <Toggle />,
  document.getElementById('root')
);",10,0,
